TRMT12	0.0329244766959605
SERPINI1	0.0329833592859429
STRADB	0.0330332237830015
SNU13	0.0330332237830015
SETDB1	0.0330852460832239
HSCB	0.0330852460832239
RSL24D1	0.0330852460832239
APRT	0.0336128349157518
PPWD1	0.0336353893059103
MTMR12	0.0336353893059103
STAU2	0.0337493361176165
CD320	0.0341168510296294
LRRFIP1	0.0342376645703394
TTC7B	0.0344558659086856
PPP1R3F	0.0345480163128695
BRCA1	0.0347993532872533
PRPF18	0.0348535213174275
NCLN	0.0348890467113754
MTAP	0.0350411438439194
MMACHC	0.0350550784012336
SYNGAP1	0.0350560323850338
CRTAP	0.0350560323850338
WDR36	0.0352118786217114
COX6A1	0.0352118786217114
LYAR	0.0353806787546396
ARSK	0.0355886526852565
KAT6A	0.0358092729060169
GOT1	0.0358676450034691
ST6GALNAC4	0.0358760011138473
PIAS1	0.036046628503757
FARSB	0.0364037951879569
CDC42BPA	0.0364037951879569
CERS5	0.0364037951879569
MAP3K12	0.0364037951879569
ENOPH1	0.0367356361665835
PHB2	0.0367877851679833
MNT	0.0368819377862717
IRF2	0.0372860442498236
LZTFL1	0.0374256683409408
ETFB	0.0375610124519081
SLC39A8	0.0377043887316384
FOXO4	0.0377770972810194
AGO2	0.037912801970154
TUT7	0.0379488909118757
GTPBP4	0.0380355809462367
HOMER1	0.0380701218819167
GFI1B	0.0380701218819167
SGK3	0.0381179277631742
ZBTB24	0.0381706905665051
COG4	0.0381868327596127
DCUN1D3	0.0382177287664669
SMYD2	0.0382528332873853
AKAP12	0.0382528332873853
SORBS1	0.0382528332873853
GRIPAP1	0.0383507862168845
PLCD3	0.0383874577855073
TAF6L	0.0383874577855073
TMEM97	0.0385721086795469
UBE2E1	0.0385721086795469
ABI1	0.0385721086795469
ARHGAP35	0.0385721086795469
MSL3	0.0387361748620801
MED20	0.0387486680161641
MFSD11	0.0390415344980783
PTPRU	0.0390415344980783
SIAH1B	0.0391609171132866
VARS2	0.0392815744912851
SHLD2	0.0393325847905363
CEP350	0.0396539514728661
ADSS	0.0396539514728661
PFKFB3	0.0396539514728661
WDR77	0.0396539514728661
TRNAU1AP	0.0396539514728661
NBR1	0.0399999359261724
PEX6	0.0400815757385999
CTCF	0.0403106142278638
UNC13A	0.041082789317945
BNIP2	0.0412443529315475
FAM98B	0.0413168614669635
SCAF4	0.0413498418376369
TOR1AIP2	0.0413783154961682
MPST	0.0413783154961682
FKBP1B	0.0414496364248897
KLHL9	0.0414734280945966
ASXL2	0.0415584193995062
EBNA1BP2	0.0416791192811592
DDX21	0.041747179732605
TNRC6C	0.0419874167253684
IPO5	0.0419874167253684
IGF1R	0.0419874167253684
TBL1XR1	0.0422266755841975
NCK1	0.0422724814153764
PARP1	0.0423236612576408
FBXW11	0.04261135550448
FANCE	0.0426154242038971
TCF7L2	0.0426660543610747
USP47	0.0427663790927217
SLC25A11	0.0428633817223148
TSC22D3	0.0429607925756782
SEC62	0.0431132562355173
HELQ	0.0431132562355173
DBF4	0.0432526568468493
DEXI	0.0433127238949379
VPS4B	0.0433239924146983
MIA3	0.0433239924146983
NXN	0.0433239924146983
ATP6V1G1	0.0433239924146983
CBL	0.0433239924146983
JADE2	0.0434612210648529
PPP2R5B	0.0434612210648529
CTTN	0.0435166274188751
MACROD1	0.0435346973085739
P2RX1	0.043816435925783
GRK6	0.043816435925783
CST7	0.043816435925783
USE1	0.0440747492937096
DDX27	0.0441500166369299
DDX49	0.0441500166369299
ERGIC2	0.0442450710686972
PMVK	0.0442697591837693
STOM	0.0442720432468354
CNOT7	0.0442720432468354
QARS	0.0442720432468354
CAPN5	0.0446191673841995
SLC29A2	0.0446727916381377
GPR89	0.0446727916381377
BCAS2	0.0446727916381377
USP37	0.0447483196897732
MAT2A	0.0447851060070183
PRPF38B	0.0448083599939366
MKNK1	0.0448083599939366
NAP1L1	0.0452020819144151
SGPL1	0.0453642161081187
COLGALT1	0.0453642161081187
OASL1	0.0454885763131364
PAQR8	0.0455872491034912
KIFAP3	0.0455872491034912
RACK1	0.0455872491034912
TAF1D	0.0455872491034912
CLEC16A	0.0456544548072939
SORD	0.0456815312148914
RPS20	0.0457050541588365
MAFG	0.0459766272285905
CLN8	0.0459766272285905
AKAP5	0.0462358160356635
PARN	0.0462372269231551
SP100	0.04632080751181
HAUS4	0.04632080751181
TOM1	0.046566406164821
HCCS	0.0467500675216007
SKA2	0.0467962851262575
FCHO1	0.0467962851262575
PYCR2	0.0468431505134137
PPA1	0.0468993808101977
SHB	0.0470322270573311
SNX3	0.0470327281764966
PCCB	0.0472565536531441
2310022B05RIK	0.0472984901579784
SNAP29	0.047369367130716
PIK3R5	0.0477026171278124
NUDT14	0.0478104960910484
VCL	0.0478271303748081
RPL35	0.0478271303748081
PHC3	0.0478271303748081
TRHR2	0.0478271303748081
SYN1	0.0480690320270215
PA2G4	0.0483036084748221
RPS6KB1	0.0483097847525298
GOPC	0.048454493368737
UBAP2L	0.0484920799113276
ATG4D	0.0485840831935859
MOSMO	0.0486831091201624
PIP4K2C	0.0487490415683215
ELP3	0.0488751149132631
PPA2	0.0488751149132631
PLIN2	0.0488751149132631
DCTN6	0.0488751149132631
MFSD2B	0.0489129802835667
GLS	0.048963733449032
PPM1B	0.048963733449032
NMNAT3	0.048963733449032
NT5M	0.0490291629963148
USP6NL	0.049030870807667
PDE4D	0.0490570097617562
PI4KA	0.0490620966653314
PHF10	0.0490620966653314
GLIPR2	0.0490620966653314
USO1	0.0490620966653314
PIK3C2B	0.0494724427472883
DAAM1	0.0494724427472883
RPS23	0.0494724427472883
RICTOR	0.0494724427472883
RRP1B	0.0494724427472883
GPI1	0.0495301610491802
ENTPD6	0.0495850816121238
LPXN	0.0497074042075926
ITSN2	0.0497184590494238
MYBPC3	0.0499124375231116
WAS	0.0499832039236876
